MYB,S1PR1,Blood
MYB,RHOC,Blood
MYB,RORC,Blood
MYB,S100A11,Blood
MYB,IL6R,Blood
MYB,PBXIP1,Blood
MYB,MUC1,Blood
MYB,MEF2D,Blood
MYB,ETV3,Blood
MYB,USF1,Blood
MYB,ATF6,Blood
MYB,RNASEL,Blood
MYB,MDM4,Blood
MYB,CD46,Blood
MYB,ATF3,Blood
MYB,DUSP10,Blood
MYB,GJC2,Blood
MYB,IRF2BP2,Blood
MYB,GGPS1,Blood
MYB,APP,Blood
MYB,RUNX1,Blood
MYB,DYRK1A,Blood
MYB,ABCG1,Blood
MYB,PTTG1IP,Blood
MYB,ITGB2,Blood
MYB,KLF16,Blood
MYB,KDM4B,Blood
MYB,RETN,Blood
MYB,PRAM1,Blood
MYB,PIN1,Blood
MYB,DNMT1,Blood
MYB,ICAM3,Blood
MYB,SMARCA4,Blood
MYB,BRD4,Blood
MYB,UPF1,Blood
MYB,NPHS1,Blood
MYB,ACTN4,Blood
MYB,ZFP36,Blood
MYB,MIA,Blood
MYB,RAB4B,Blood
MYB,CD79A,Blood
MYB,ARHGEF1,Blood
MYB,GSK3A,Blood
MYB,BCL3,Blood
MYB,SYMPK,Blood
MYB,DACT3,Blood
MYB,BBC3,Blood
MYB,CARD8,Blood
MYB,U2AF2,Blood
MYB,SMG6,Blood
MYB,ATP2A3,Blood
MYB,XAF1,Blood
MYB,DLG4,Blood
MYB,PER1,Blood
MYB,UBB,Blood
MYB,SREBF1,Blood
MYB,NF1,Blood
MYB,SOCS7,Blood
MYB,PCGF2,Blood
MYB,ORMDL3,Blood
MYB,PSMD3,Blood
MYB,RARA,Blood
MYB,STAT5B,Blood
MYB,STAT3,Blood
MYB,HSD17B1,Blood
MYB,HDAC5,Blood
MYB,HEXIM1,Blood
MYB,ZNF652,Blood
MYB,PHB,Blood
MYB,TOB1,Blood
MYB,VMP1,Blood
MYB,ERN1,Blood
MYB,TIMP2,Blood
MYB,RPTOR,Blood
MYB,FASN,Blood
MYB,FOXK2,Blood
MYB,KLF13,Blood
MYB,DLL4,Blood
MYB,TP53BP1,Blood
MYB,MAP1A,Blood
MYB,TCF12,Blood
MYB,RORA,Blood
MYB,SMAD3,Blood
MYB,PKM,Blood
MYB,PML,Blood
MYB,ISG20,Blood
MYB,BLM,Blood
MYB,FES,Blood
MYB,IGF1R,Blood
MYB,PCSK6,Blood
MYB,LAMA3,Blood
MYB,SMAD7,Blood
MYB,MBD1,Blood
MYB,PMAIP1,Blood
MYB,NFATC1,Blood
MYB,ATG7,Blood
MYB,HDAC11,Blood
MYB,XPC,Blood
MYB,TOP2B,Blood
MYB,TGFBR2,Blood
MYB,LIMD1,Blood
MYB,UBA7,Blood
MYB,MAPKAPK3,Blood
MYB,CISH,Blood
MYB,TLR9,Blood
MYB,ATXN7,Blood
MYB,FOXP1,Blood
MYB,SIDT1,Blood
MYB,KPNA1,Blood
MYB,ATP2C1,Blood
MYB,TNFSF10,Blood
MYB,BCL6,Blood
MYB,HES1,Blood
MYB,APOD,Blood
MYB,TFRC,Blood
MYB,PCYT1A,Blood
MYB,DLG1,Blood
MYB,SCNN1A,Blood
MYB,CD4,Blood
MYB,PTPN6,Blood
MYB,SLC2A3,Blood
MYB,ETV6,Blood
MYB,HDAC7,Blood
MYB,TUBA1B,Blood
MYB,RACGAP1,Blood
MYB,NR4A1,Blood
MYB,CBX5,Blood
MYB,HNRNPA1,Blood
MYB,NFE2,Blood
MYB,ITGA5,Blood
MYB,TAC3,Blood
MYB,ELK3,Blood
MYB,TXNRD1,Blood
MYB,CORO1C,Blood
MYB,ACACB,Blood
MYB,P2RX4,Blood
MYB,NCOR2,Blood
MYB,UBC,Blood
MYB,ULK1,Blood
MYB,IFITM3,Blood
MYB,SCT,Blood
MYB,STIM1,Blood
MYB,ADM,Blood
MYB,TEAD1,Blood
MYB,SOX6,Blood
MYB,LDHA,Blood
MYB,CD82,Blood
MYB,CREB3L1,Blood
MYB,FTH1,Blood
MYB,MACROD1,Blood
MYB,PC,Blood
MYB,KDM2A,Blood
MYB,RAD9A,Blood
MYB,UCP2,Blood
MYB,PAK1,Blood
MYB,BIRC3,Blood
MYB,BIRC2,Blood
MYB,CD3G,Blood
MYB,KMT2A,Blood
MYB,CXCR5,Blood
MYB,POU2F3,Blood
MYB,ETS1,Blood
MYB,SH3BP2,Blood
MYB,WFS1,Blood
MYB,S100P,Blood
MYB,LEF1,Blood
MYB,ACSL1,Blood
MYB,JAK2,Blood
MYB,KDM4C,Blood
MYB,AQP3,Blood
MYB,ZBTB5,Blood
MYB,HEMGN,Blood
MYB,TRAF1,Blood
MYB,FPGS,Blood
MYB,CEL,Blood
MYB,NOTCH1,Blood
MYB,TRAF2,Blood
MYB,YWHAQ,Blood
MYB,RRM2,Blood
MYB,ODC1,Blood
MYB,LPIN1,Blood
MYB,PLB1,Blood
MYB,MTA3,Blood
MYB,PRKCE,Blood
MYB,MSH2,Blood
MYB,SLC1A4,Blood
MYB,ST3GAL5,Blood
MYB,POLR1A,Blood
MYB,BCL2L11,Blood
MYB,CXCR4,Blood
MYB,STK39,Blood
MYB,ITGA6,Blood
MYB,NFE2L2,Blood
MYB,STAT4,Blood
MYB,CFLAR,Blood
MYB,CASP8,Blood
MYB,CXCR1,Blood
MYB,NCL,Blood
MYB,HDAC4,Blood
MYB,CAPN10,Blood
MYB,NQO2,Blood
MYB,RREB1,Blood
MYB,ERVFRD-1,Blood
MYB,JARID2,Blood
MYB,DEK,Blood
MYB,E2F3,Blood
MYB,SOX4,Blood
MYB,HIST1H2AE,Blood
MYB,ZNRD1,Blood
MYB,MDC1,Blood
MYB,IER3,Blood
MYB,TAPBP,Blood
MYB,DAXX,Blood
MYB,BAK1,Blood
MYB,HMGA1,Blood
MYB,CDKN1A,Blood
MYB,CCND3,Blood
MYB,TRERF1,Blood
MYB,SLC29A1,Blood
MYB,RUNX2,Blood
MYB,MCM3,Blood
MYB,DST,Blood
MYB,TTK,Blood
MYB,NT5E,Blood
MYB,PRDM1,Blood
MYB,FOXO3,Blood
MYB,SESN1,Blood
MYB,SGK1,Blood
MYB,MAP3K5,Blood
MYB,TNFAIP3,Blood
MYB,CITED2,Blood
MYB,HIVEP2,Blood
MYB,UTRN,Blood
MYB,EZR,Blood
MYB,IGF2R,Blood
MYB,ACOT7,Blood
MYB,ENO1,Blood
MYB,CTNNBIP1,Blood
MYB,RPA2,Blood
MYB,KHDRBS1,Blood
MYB,IPO13,Blood
MYB,PIK3R3,Blood
MYB,LRIG2,Blood
MYB,APH1A,Blood
MYB,SETDB1,Blood
MYB,RFX5,Blood
MYB,SLC39A1,Blood
MYB,CREB3L4,Blood
MYB,SHC1,Blood
MYB,GBA,Blood
MYB,GPA33,Blood
MYB,CSRP1,Blood
MYB,BTG2,Blood
MYB,ELK4,Blood
MYB,LEFTY1,Blood
MYB,PSEN2,Blood
MYB,CD151,Blood
MYB,CTSD,Blood
MYB,CDKN1C,Blood
MYB,ILK,Blood
MYB,ZNF143,Blood
MYB,PTGDR2,Blood
MYB,DDB1,Blood
MYB,BEST1,Blood
MYB,MTA2,Blood
MYB,RTN3,Blood
MYB,STIP1,Blood
MYB,VEGFB,Blood
MYB,CDC42BPG,Blood
MYB,NEAT1,Blood
MYB,DRAP1,Blood
MYB,AIP,Blood
MYB,GSTP1,Blood
MYB,NDUFV1,Blood
MYB,LRP5,Blood
MYB,CPT1A,Blood
MYB,SESN3,Blood
MYB,NPAT,Blood
MYB,H2AFX,Blood
MYB,HINFP,Blood
MYB,FLI1,Blood
MYB,MSLN,Blood
MYB,NME3,Blood
MYB,DNASE1,Blood
MYB,CREBBP,Blood
MYB,PRKCB,Blood
MYB,CD19,Blood
MYB,MVP,Blood
MYB,MAPK3,Blood
MYB,SRCAP,Blood
MYB,FUS,Blood
MYB,SIAH1,Blood
MYB,MT2A,Blood
MYB,PSMB10,Blood
MYB,LCAT,Blood
MYB,TUBB3,Blood
MYB,CHD4,Blood
MYB,ING4,Blood
MYB,PHB2,Blood
MYB,CDKN1B,Blood
MYB,VDR,Blood
MYB,ITGB7,Blood
MYB,ATF7,Blood
MYB,PMEL,Blood
MYB,PA2G4,Blood
MYB,GLI1,Blood
MYB,DDIT3,Blood
MYB,CDK4,Blood
MYB,DUSP6,Blood
MYB,BTG1,Blood
MYB,ALKBH2,Blood
MYB,ATXN2,Blood
MYB,ERP29,Blood
MYB,SCARB1,Blood
MYB,FOXP3,Blood
MYB,TSC22D3,Blood
MYB,YES1,Blood
MYB,SMAD2,Blood
MYB,MBD2,Blood
MYB,BCL2,Blood
MYB,ZNF76,Blood
MYB,MAPK14,Blood
MYB,NFYA,Blood
MYB,TFEB,Blood
MYB,VEGFA,Blood
MYB,HSP90AB1,Blood
MYB,IFNGR1,Blood
MYB,CCR6,Blood
MYB,CHAC1,Blood
MYB,B2M,Blood
MYB,PIAS1,Blood
MYB,TLE3,Blood
MYB,CHRNA5,Blood
MYB,CHRNA3,Blood
MYB,NSFL1C,Blood
MYB,MAVS,Blood
MYB,GZF1,Blood
MYB,BCL2L1,Blood
MYB,RBL1,Blood
MYB,MMP9,Blood
MYB,SLC13A3,Blood
MYB,SNAI1,Blood
MYB,TAF4,Blood
MYB,PTK6,Blood
MYB,SOX18,Blood
MYB,APEX1,Blood
MYB,PSMB5,Blood
MYB,CEBPE,Blood
MYB,SAMD4A,Blood
MYB,ESR2,Blood
MYB,MAX,Blood
MYB,ZFP36L1,Blood
MYB,PGF,Blood
MYB,MTA1,Blood
MYB,IRF1,Blood
MYB,CXXC5,Blood
MYB,FGF1,Blood
MYB,WWC1,Blood
MYB,DUSP1,Blood
MYB,F12,Blood
MYB,PDLIM7,Blood
MYB,SQSTM1,Blood
MYB,CTBP1,Blood
MYB,WHSC1,Blood
MYB,MXD4,Blood
MYB,RBPJ,Blood
MYB,BRCA2,Blood
MYB,RB1,Blood
MYB,PFKFB3,Blood
MYB,UPF2,Blood
MYB,RET,Blood
MYB,DDIT4,Blood
MYB,LDB1,Blood
MYB,MXI1,Blood
MYB,PDCD4,Blood
MYB,PRDX3,Blood
MYB,MKI67,Blood
MYB,IL2RB,Blood
MYB,MAFF,Blood
MYB,DMC1,Blood
MYB,XRCC6,Blood
MYB,MCAT,Blood
MYB,WNT7B,Blood
MYB,FOSL2,Blood
MYB,PROC,Blood
MYB,NAB1,Blood
MYB,GLS,Blood
MYB,KLF7,Blood
MYB,COL4A3,Blood
MYB,LRRFIP1,Blood
MYB,SERPINF1,Blood
MYB,CHRNE,Blood
MYB,LGALS9,Blood
MYB,NLK,Blood
MYB,PSMD11,Blood
MYB,CCL5,Blood
MYB,STARD3,Blood
MYB,ERBB2,Blood
MYB,THRA,Blood
MYB,NR1D1,Blood
MYB,MSL1,Blood
MYB,SP2,Blood
MYB,PDK2,Blood
MYB,VEZF1,Blood
MYB,SRSF1,Blood
MYB,BCAS3,Blood
MYB,ACE,Blood
MYB,FDXR,Blood
MYB,CBX8,Blood
MYB,PCYT2,Blood
MYB,MAFG,Blood
MYB,RAC1,Blood
MYB,POLD2,Blood
MYB,SERPINE1,Blood
MYB,VGF,Blood
MYB,CASP2,Blood
MYB,KCNH2,Blood
MYB,NOS3,Blood
MYB,ABCB8,Blood
MYB,SMARCD3,Blood
MYB,BSG,Blood
MYB,KISS1R,Blood
MYB,ARID3A,Blood
MYB,TCF3,Blood
MYB,MKNK2,Blood
MYB,RFX2,Blood
MYB,ELAVL1,Blood
MYB,LDLR,Blood
MYB,EPOR,Blood
MYB,JUNB,Blood
MYB,MIR27A,Blood
MYB,RFX1,Blood
MYB,ASF1B,Blood
MYB,JUND,Blood
MYB,GDF15,Blood
MYB,SIRT2,Blood
MYB,AKT2,Blood
MYB,EGLN2,Blood
MYB,TGFB1,Blood
MYB,POU2F2,Blood
MYB,ERF,Blood
MYB,XRCC1,Blood
MYB,KCNN4,Blood
MYB,ERCC1,Blood
MYB,FOSB,Blood
MYB,GIPR,Blood
MYB,DBP,Blood
MYB,KLK1,Blood
MYB,RFX3,Blood
MYB,PLIN2,Blood
MYB,MLLT3,Blood
MYB,CA9,Blood
MYB,CREB3,Blood
MYB,XPA,Blood
MYB,UGCG,Blood
MYB,SCAI,Blood
MYB,ASS1,Blood
MYB,FUT7,Blood
MYB,GRIN1,Blood
MYB,MCPH1,Blood
MYB,CTSB,Blood
MYB,POLR3D,Blood
MYB,LOXL2,Blood
MYB,DPYSL2,Blood
MYB,EXT1,Blood
MYB,ZHX2,Blood
MYB,TMEM71,Blood
MYB,NDRG1,Blood
MYB,S100B,Blood
MYB,KAT2B,Blood
MYB,MYD88,Blood
MYB,MAP4,Blood
MYB,IL17RB,Blood
MYB,ARL6IP5,Blood
MYB,NFKBIZ,Blood
MYB,ZNF148,Blood
MYB,WWTR1,Blood
MYB,PIK3CA,Blood
MYB,TSC2,Blood
MYB,TNFRSF12A,Blood
MYB,SOCS1,Blood
MYB,PRSS8,Blood
MYB,WWOX,Blood
MYB,EWSR1,Blood
MYB,HMGXB4,Blood
MYB,HMOX1,Blood
MYB,MCM5,Blood
MYB,TXN2,Blood
MYB,TEF,Blood
MYB,HDAC10,Blood
MYB,TYMP,Blood
MYB,TRIB3,Blood
MYB,PCNA,Blood
MYB,GSS,Blood
MYB,TOP1,Blood
MYB,ZNF335,Blood
MYB,NELFCD,Blood
MYB,TCFL5,Blood
MYB,SLBP,Blood
MYB,SCARB2,Blood
MYB,SPRY1,Blood
MYB,CCNE2,Blood
MYB,RECQL4,Blood
MYB,FOXO1,Blood
MYB,TPT1,Blood
MYB,MADCAM1,Blood
MYB,CDC34,Blood
MYB,HCN2,Blood
MYB,GPX4,Blood
MYB,STK11,Blood
MYB,SLC39A3,Blood
MYB,AES,Blood
MYB,NFIC,Blood
MYB,HMG20B,Blood
MYB,TICAM1,Blood
MYB,UHRF1,Blood
MYB,C3,Blood
MYB,INSR,Blood
MYB,FCER2,Blood
MYB,TYK2,Blood
MYB,CARM1,Blood
MYB,DNASE2,Blood
MYB,KLF1,Blood
MYB,NFIX,Blood
MYB,BST2,Blood
MYB,RAB3A,Blood
MYB,ELL,Blood
MYB,CRLF1,Blood
MYB,CRTC1,Blood
MYB,SUGP1,Blood
MYB,LPAR2,Blood
MYB,CAPNS1,Blood
MYB,SERTAD1,Blood
MYB,CIC,Blood
MYB,LIPE,Blood
MYB,PTGIR,Blood
MYB,NUCB1,Blood
MYB,TRIM28,Blood
MYB,IFNAR1,Blood
MYB,PKNOX1,Blood
MYB,RRP1B,Blood
MYB,IRF9,Blood
MYB,HIF1A,Blood
MYB,SNAPC1,Blood
MYB,YY1,Blood
MYB,AKT1,Blood
MYB,ADIPOR2,Blood
MYB,RARG,Blood
MYB,SP7,Blood
MYB,NAB2,Blood
MYB,STAT6,Blood
MYB,LRP1,Blood
MYB,CYP27B1,Blood
MYB,HIP1R,Blood
MYB,BUB1B,Blood
MYB,NEDD4,Blood
MYB,LIPC,Blood
MYB,DAPK2,Blood
MYB,DENND4A,Blood
MYB,CLK3,Blood
MYB,DNMT3A,Blood
MYB,CEBPZ,Blood
MYB,MAT2A,Blood
MYB,STARD7,Blood
MYB,CIAO1,Blood
MYB,NPAS2,Blood
MYB,PAX8,Blood
MYB,PTMA,Blood
MYB,HRAS,Blood
MYB,IRF7,Blood
MYB,TRAF6,Blood
MYB,BAD,Blood
MYB,MEN1,Blood
MYB,ACAT1,Blood
MYB,HYOU1,Blood
MYB,MCAM,Blood
MYB,TFE3,Blood
MYB,NONO,Blood
MYB,STARD4,Blood
MYB,HDAC3,Blood
MYB,RNF14,Blood
MYB,EBF1,Blood
MYB,LTC4S,Blood
MYB,AGER,Blood
MYB,PBX2,Blood
MYB,NOTCH4,Blood
MYB,CD2AP,Blood
MYB,GCLC,Blood
MYB,SCARF1,Blood
MYB,HIC1,Blood
MYB,MYBBP1A,Blood
MYB,VAMP2,Blood
MYB,AURKB,Blood
MYB,TOP3A,Blood
MYB,MAPK7,Blood
MYB,BLMH,Blood
MYB,GAST,Blood
MYB,ITGA2B,Blood
MYB,COL1A1,Blood
MYB,PSMC5,Blood
MYB,SMURF2,Blood
MYB,ITGB4,Blood
MYB,ACOX1,Blood
MYB,EVPL,Blood
MYB,PLOD1,Blood
MYB,SDHB,Blood
MYB,CDC42,Blood
MYB,LIN28A,Blood
MYB,SLC9A1,Blood
MYB,MATN1,Blood
MYB,HDAC1,Blood
MYB,SFPQ,Blood
MYB,KIF2C,Blood
MYB,LRP8,Blood
MYB,HIST2H2BE,Blood
MYB,CERS2,Blood
MYB,S100A10,Blood
MYB,IFI16,Blood
MYB,USP21,Blood
MYB,PPOX,Blood
MYB,APOA2,Blood
MYB,ATP1B1,Blood
MYB,NCF2,Blood
MYB,IKBKE,Blood
MYB,VHL,Blood
MYB,HRH1,Blood
MYB,SLC6A6,Blood
MYB,PFKFB4,Blood
MYB,RHOA,Blood
MYB,HYAL1,Blood
MYB,RASSF1,Blood
MYB,ALAS1,Blood
MYB,PLAU,Blood
MYB,BTAF1,Blood
MYB,SCD,Blood
MYB,TIAL1,Blood
MYB,DDC,Blood
MYB,HIP1,Blood
MYB,SND1,Blood
MYB,SIGMAR1,Blood
MYB,GALT,Blood
MYB,VCP,Blood
MYB,NCBP1,Blood
MYB,NELFB,Blood
MYB,FOXN1,Blood
MYB,CDK5R1,Blood
MYB,SUMO2,Blood
MYB,BIRC5,Blood
MYB,NOTUM,Blood
MYB,ARF6,Blood
MYB,RAD51B,Blood
MYB,CPT1B,Blood
MYB,MAPK8,Blood
MYB,OAT,Blood
MYB,HTRA2,Blood
MYB,SMYD1,Blood
MYB,PSMD6,Blood
MYB,NR2F6,Blood
MYB,GFER,Blood
MYB,HSF4,Blood
MYB,IRS2,Blood
MYB,TFDP1,Blood
MYB,WASF2,Blood
MYB,TCF19,Blood
MYB,AKR1B1,Blood
MYB,WEE1,Blood
MYB,ARNTL,Blood
MYB,HECA,Blood
MYB,APC,Blood
MYB,MAML1,Blood
MYB,CDK2,Blood
MYB,ERBB3,Blood
MYB,EAF1,Blood
MYB,RNF7,Blood
MYB,GALT,Blood
MYB,ABCA1,Blood
MYB,MMP14,Blood
MYB,DOK1,Blood
MYB,SLC20A1,Blood
MYB,BIN1,Blood
MYB,NRAS,Blood
MYB,ETNK2,Blood
MYB,PARP1,Blood
MYB,GTF2F1,Blood
MYB,ICAM1,Blood
MYB,LIF,Blood
MYB,RPL3,Blood
MYB,SREBF2,Blood
MYB,UBE2I,Blood
MYB,E2F4,Blood
MYB,MLX,Blood
MYB,SMAD6,Blood
MYB,MEF2A,Blood
MYB,EIF2AK2,Blood
MYB,FKBP4,Blood
MYB,LTBR,Blood
MYB,TFCP2,Blood
MYB,HRK,Blood
MYB,PELO,Blood
MYB,ANGPTL4,Blood
MYB,NFKBIB,Blood
MYB,FGF21,Blood
MYB,EHMT2,Blood
MYB,PPARD,Blood
MYB,NCOA6,Blood
MYB,CPD,Blood
MYB,IGFBP4,Blood
MYB,JUP,Blood
MYB,BECN1,Blood
MYB,KPNA2,Blood
MYB,SOCS3,Blood
MYB,LGALS3BP,Blood
MYB,MYH11,Blood
MYB,GPX1,Blood
MYB,BRD3,Blood
MYB,PRC1,Blood
MYB,CRABP2,Blood
MYB,SFTPC,Blood
MYB,F8,Blood
MYB,APOA1,Blood
MYB,FGF8,Blood
RUNX3,KLF6,Blood
RUNX3,IL2RA,Blood
RUNX3,UPF2,Blood
RUNX3,VIM,Blood
RUNX3,SPAG6,Blood
RUNX3,ITGB1,Blood
RUNX3,CREM,Blood
RUNX3,RET,Blood
RUNX3,DDIT4,Blood
RUNX3,P4HA1,Blood
RUNX3,PTEN,Blood
RUNX3,ACTA2,Blood
RUNX3,FAS,Blood
RUNX3,IFIT3,Blood
RUNX3,SCD,Blood
RUNX3,BTRC,Blood
RUNX3,MXI1,Blood
RUNX3,PDCD4,Blood
RUNX3,TCF7L2,Blood
RUNX3,CASP7,Blood
RUNX3,PRDX3,Blood
RUNX3,RGS10,Blood
RUNX3,TIAL1,Blood
RUNX3,MKI67,Blood
RUNX3,BLK,Blood
RUNX3,GATA4,Blood
RUNX3,FDFT1,Blood
RUNX3,CTSB,Blood
RUNX3,CCAR2,Blood
RUNX3,EGR3,Blood
RUNX3,TNFRSF10B,Blood
RUNX3,TNFRSF10A,Blood
RUNX3,DPYSL2,Blood
RUNX3,DUSP4,Blood
RUNX3,FGFR1,Blood
RUNX3,IKBKB,Blood
RUNX3,POLB,Blood
RUNX3,DKK4,Blood
RUNX3,RB1CC1,Blood
RUNX3,NCOA2,Blood
RUNX3,LY96,Blood
RUNX3,RIPK2,Blood
RUNX3,NBN,Blood
RUNX3,CDH17,Blood
RUNX3,EXT1,Blood
RUNX3,ZHX2,Blood
RUNX3,RECQL4,Blood
RUNX3,YES1,Blood
RUNX3,LAMA3,Blood
RUNX3,SETBP1,Blood
RUNX3,SMAD2,Blood
RUNX3,SMAD7,Blood
RUNX3,MBD1,Blood
RUNX3,SMAD4,Blood
RUNX3,MBD2,Blood
RUNX3,NEDD4L,Blood
RUNX3,PMAIP1,Blood
RUNX3,BCL2,Blood
RUNX3,MBP,Blood
RUNX3,NFATC1,Blood
RUNX3,CREBBP,Blood
RUNX3,USP7,Blood
RUNX3,CIITA,Blood
RUNX3,LITAF,Blood
RUNX3,ERCC4,Blood
RUNX3,ABCC1,Blood
RUNX3,PRKCB,Blood
RUNX3,CD19,Blood
RUNX3,SPN,Blood
RUNX3,MVP,Blood
RUNX3,ALDOA,Blood
RUNX3,MAPK3,Blood
RUNX3,ITGAL,Blood
RUNX3,FUS,Blood
RUNX3,ITGAD,Blood
RUNX3,ZNF267,Blood
RUNX3,SIAH1,Blood
RUNX3,NOD2,Blood
RUNX3,CYLD,Blood
RUNX3,CETP,Blood
RUNX3,CBFB,Blood
RUNX3,HSD11B2,Blood
RUNX3,NFATC3,Blood
RUNX3,TERF2,Blood
RUNX3,NQO1,Blood
RUNX3,ZFHX3,Blood
RUNX3,MAP1LC3B,Blood
RUNX3,IL17C,Blood
RUNX3,SNAI3,Blood
RUNX3,CBFA2T3,Blood
RUNX3,MC1R,Blood
RUNX3,PIK3CD,Blood
RUNX3,CTNNBIP1,Blood
RUNX3,NPPB,Blood
RUNX3,PRDM2,Blood
RUNX3,SPEN,Blood
RUNX3,CLCNKA,Blood
RUNX3,SDHB,Blood
RUNX3,ECE1,Blood
RUNX3,CDC42,Blood
RUNX3,E2F2,Blood
RUNX3,ID3,Blood
RUNX3,PNRC2,Blood
RUNX3,STMN1,Blood
RUNX3,ARID1A,Blood
RUNX3,SLC9A1,Blood
RUNX3,RPA2,Blood
RUNX3,RCC1,Blood
RUNX3,TAF12,Blood
RUNX3,MATN1,Blood
RUNX3,KHDRBS1,Blood
RUNX3,LCK,Blood
RUNX3,HDAC1,Blood
RUNX3,POU3F1,Blood
RUNX3,NFYC,Blood
RUNX3,ST3GAL3,Blood
RUNX3,IPO13,Blood
RUNX3,KIF2C,Blood
RUNX3,PLK3,Blood
RUNX3,TOE1,Blood
RUNX3,MMACHC,Blood
RUNX3,POMGNT1,Blood
RUNX3,JUN,Blood
RUNX3,NFIA,Blood
RUNX3,AK4,Blood
RUNX3,GADD45A,Blood
RUNX3,MTF2,Blood
RUNX3,S1PR1,Blood
RUNX3,CSF1,Blood
RUNX3,WNT2B,Blood
RUNX3,RHOC,Blood
RUNX3,SLC16A1,Blood
RUNX3,HIST2H2BE,Blood
RUNX3,MCL1,Blood
RUNX3,SETDB1,Blood
RUNX3,RFX5,Blood
RUNX3,S100A11,Blood
RUNX3,SLC39A1,Blood
RUNX3,CREB3L4,Blood
RUNX3,PBXIP1,Blood
RUNX3,SHC1,Blood
RUNX3,MUC1,Blood
RUNX3,GBA,Blood
RUNX3,FDPS,Blood
RUNX3,ASH1L,Blood
RUNX3,MEF2D,Blood
RUNX3,CRABP2,Blood
RUNX3,HDGF,Blood
RUNX3,ETV3,Blood
RUNX3,PEA15,Blood
RUNX3,USF1,Blood
RUNX3,PPOX,Blood
RUNX3,APOA2,Blood
RUNX3,ATF6,Blood
RUNX3,DDR2,Blood
RUNX3,POU2F1,Blood
RUNX3,ABL2,Blood
RUNX3,NCF2,Blood
RUNX3,CDC73,Blood
RUNX3,BTG2,Blood
RUNX3,MDM4,Blood
RUNX3,ELK4,Blood
RUNX3,IKBKE,Blood
RUNX3,ATF3,Blood
RUNX3,BATF3,Blood
RUNX3,TGFB2,Blood
RUNX3,DUSP10,Blood
RUNX3,ACBD3,Blood
RUNX3,EGLN1,Blood
RUNX3,IRF2BP2,Blood
RUNX3,GGPS1,Blood
RUNX3,SCARF1,Blood
RUNX3,SMG6,Blood
RUNX3,ATP2A3,Blood
RUNX3,CHRNE,Blood
RUNX3,GP1BA,Blood
RUNX3,ALOX12,Blood
RUNX3,DLG4,Blood
RUNX3,CLDN7,Blood
RUNX3,SLC2A4,Blood
RUNX3,KCTD11,Blood
RUNX3,PER1,Blood
RUNX3,VAMP2,Blood
RUNX3,AURKB,Blood
RUNX3,MYH10,Blood
RUNX3,UBB,Blood
RUNX3,MAPK7,Blood
RUNX3,FOXN1,Blood
RUNX3,BLMH,Blood
RUNX3,NF1,Blood
RUNX3,SUZ12,Blood
RUNX3,ACACA,Blood
RUNX3,PCGF2,Blood
RUNX3,STARD3,Blood
RUNX3,ERBB2,Blood
RUNX3,ORMDL3,Blood
RUNX3,CDC6,Blood
RUNX3,RARA,Blood
RUNX3,IGFBP4,Blood
RUNX3,CNP,Blood
RUNX3,STAT5B,Blood
RUNX3,STAT5A,Blood
RUNX3,STAT3,Blood
RUNX3,HSD17B1,Blood
RUNX3,MLX,Blood
RUNX3,ETV4,Blood
RUNX3,MAP3K14,Blood
RUNX3,KPNB1,Blood
RUNX3,PHB,Blood
RUNX3,NGFR,Blood
RUNX3,PDK2,Blood
RUNX3,COL1A1,Blood
RUNX3,ABCC3,Blood
RUNX3,TOB1,Blood
RUNX3,VEZF1,Blood
RUNX3,SRSF1,Blood
RUNX3,VMP1,Blood
RUNX3,ERN1,Blood
RUNX3,RPTOR,Blood
RUNX3,PCYT2,Blood
RUNX3,FOXK2,Blood
RUNX3,MADCAM1,Blood
RUNX3,HCN2,Blood
RUNX3,FSTL3,Blood
RUNX3,KISS1R,Blood
RUNX3,ARID3A,Blood
RUNX3,GPX4,Blood
RUNX3,STK11,Blood
RUNX3,KLF16,Blood
RUNX3,MKNK2,Blood
RUNX3,AMH,Blood
RUNX3,AES,Blood
RUNX3,RFX2,Blood
RUNX3,C3,Blood
RUNX3,ELAVL1,Blood
RUNX3,DNMT1,Blood
RUNX3,ICAM1,Blood
RUNX3,TYK2,Blood
RUNX3,ILF3,Blood
RUNX3,ACP5,Blood
RUNX3,JUNB,Blood
RUNX3,NFIX,Blood
RUNX3,LYL1,Blood
RUNX3,MIR27A,Blood
RUNX3,RFX1,Blood
RUNX3,ASF1B,Blood
RUNX3,BRD4,Blood
RUNX3,NR2F6,Blood
RUNX3,BST2,Blood
RUNX3,JUND,Blood
RUNX3,GDF15,Blood
RUNX3,ELL,Blood
RUNX3,LPAR2,Blood
RUNX3,URI1,Blood
RUNX3,USF2,Blood
RUNX3,HAMP,Blood
RUNX3,NPHS1,Blood
RUNX3,CAPNS1,Blood
RUNX3,ACTN4,Blood
RUNX3,ZFP36,Blood
RUNX3,AKT2,Blood
RUNX3,SERTAD1,Blood
RUNX3,LTBP4,Blood
RUNX3,MIA,Blood
RUNX3,RAB4B,Blood
RUNX3,EGLN2,Blood
RUNX3,TGFB1,Blood
RUNX3,CD79A,Blood
RUNX3,ARHGEF1,Blood
RUNX3,POU2F2,Blood
RUNX3,GSK3A,Blood
RUNX3,ERF,Blood
RUNX3,CIC,Blood
